"","survey_id","choice_indicator","obs_id","label","choice_set","pension","gender_equality","living_wage","salary_equality","labor_rights","environmental_impact","faith_morality","firearms","price"
"163",216640022,0,82,1,10,40000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-40000
"164",216640022,1,82,2,10,65000,"gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-65000
"165",216640022,0,83,1,11,45000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-45000
"166",216640022,1,83,2,11,55000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","firearms restrictions",-55000
"167",216640022,0,84,1,12,40000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"168",216640022,1,84,2,12,55000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-55000
"169",216640028,1,85,1,1,55000,"gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-55000
"170",216640028,0,85,2,1,60000,"no gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"171",216640028,0,86,1,2,45000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-45000
"172",216640028,1,86,2,2,70000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-70000
"173",216640028,1,87,1,3,50000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-50000
"174",216640028,0,87,2,3,65000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","no firearms restrictions",-65000
"175",216640028,0,88,1,4,40000,"gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"176",216640028,1,88,2,4,45000,"no gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-45000
"177",216640028,1,89,1,5,60000,"no gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-60000
"178",216640028,0,89,2,5,70000,"gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-70000
"179",216640028,0,90,1,6,40000,"no gender restrictions","no living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-40000
"180",216640028,1,90,2,6,60000,"gender restrictions","living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","firearms restrictions",-60000
"181",216640028,1,91,1,7,50000,"no gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-50000
"182",216640028,0,91,2,7,45000,"gender restrictions","no living wage restrictions","no salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-45000
"183",216640028,0,92,1,8,65000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","faith/morality restrictions","no firearms restrictions",-65000
"184",216640028,1,92,2,8,40000,"gender restrictions","living wage restrictions","salary equality restrictions","labor rights restrictions","environmental restrictions","no faith/morality restrictions","firearms restrictions",-40000
"185",216640028,1,93,1,9,70000,"no gender restrictions","no living wage restrictions","salary equality restrictions","no labor rights restrictions","environmental restrictions","no faith/morality restrictions","no firearms restrictions",-70000
"186",216640028,0,93,2,9,60000,"gender restrictions","living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-60000
"187",216640028,0,94,1,10,70000,"gender restrictions","living wage restrictions","salary equality restrictions","no labor rights restrictions","no environmental restrictions","no faith/morality restrictions","no firearms restrictions",-70000
"188",216640028,1,94,2,10,50000,"no gender restrictions","no living wage restrictions","no salary equality restrictions","labor rights restrictions","no environmental restrictions","faith/morality restrictions","firearms restrictions",-50000
